stop_id,stop_name,stop_lat,stop_lon,route_short_name,route_type,route_color
at:49:776:0:3,Leopoldsdorfer Straße,48.13802458,16.39986841,17A,3,0A295D
at:49:776:0:3,Leopoldsdorfer Straße,48.13802458,16.39986841,70A,3,0A295D
at:49:776:0:2,Leopoldsdorfer Straße,48.13833631,16.39968874,70A,3,0A295D
at:49:776:0:1,Leopoldsdorfer Straße,48.13793465,16.39937433,N17,3,NA
at:49:776:0:3,Leopoldsdorfer Straße,48.13802458,16.39986841,N17,3,NA
at:49:824:0:2,Leopoldsgasse,48.22045878,16.37604509,5A,3,0A295D
at:49:824:0:1,Leopoldsgasse,48.22012361,16.37627865,5A,3,0A295D
at:49:824:0:2,Leopoldsgasse,48.22045878,16.37604509,5B,3,0A295D
at:49:1558:0:4,Lerchenfelder Straße,48.20877439,16.33939382,46,0,C00808
at:49:1558:0:4,Lerchenfelder Straße,48.20877439,16.33939382,5,0,C00808
at:49:1558:0:2,Lerchenfelder Straße,48.20810988,16.33940281,5,0,C00808
at:49:780:0:2,Leyserstraße,48.19825496,16.30291324,49,0,C00808
at:49:780:0:5,Leyserstraße,48.19800348,16.30178136,49,0,C00808
at:49:780:0:6,Leyserstraße,48.19838071,16.30254493,51A,3,0A295D
at:49:780:0:3,Leyserstraße,48.19791965,16.30222154,51A,3,0A295D
at:49:780:0:2,Leyserstraße,48.19825496,16.30291324,N49,3,0A295D
at:49:780:0:5,Leyserstraße,48.19800348,16.30178136,N49,3,0A295D
at:49:781:0:1,Leystraße,48.24409475,16.3769973,11A,3,0A295D
at:49:781:0:2,Leystraße,48.24404091,16.37688052,11A,3,0A295D
at:49:781:0:1,Leystraße,48.24409475,16.3769973,5A,3,0A295D
at:49:781:0:2,Leystraße,48.24404091,16.37688052,5A,3,0A295D
at:49:781:0:2,Leystraße,48.24404091,16.37688052,N29,3,0A295D
at:49:781:0:1,Leystraße,48.24409475,16.3769973,N29,3,0A295D
at:49:1585:0:1,Lichtblaustraße,48.26788723,16.46563407,25A,3,0A295D
at:49:1585:0:2,Lichtblaustraße,48.26771382,16.46514898,25A,3,0A295D
at:49:782:0:1,Lichtensterngasse,48.15910996,16.32988965,16A,3,0A295D
at:49:782:0:2,Lichtensterngasse,48.15896015,16.32995253,16A,3,0A295D
at:49:1658:0:1,Lichtentaler Gasse,48.22695228,16.356363,N38,3,0A295D
at:49:65:0:1,Liebhartstal,48.21558662,16.29176515,45A,3,0A295D
at:49:784:0:3,Liebknechtgasse,48.22287673,16.30664125,10,0,C00808
at:49:784:0:1,Liebknechtgasse,48.22242786,16.30691074,10,0,C00808
at:49:784:0:3,Liebknechtgasse,48.22287673,16.30664125,2,0,C00808
at:49:784:0:1,Liebknechtgasse,48.22242786,16.30691074,2,0,C00808
at:49:955:0:4,Lieblgasse,48.25812755,16.46196894,27A,3,0A295D
at:49:955:0:3,Lieblgasse,48.25738593,16.46150182,N25,3,0A295D
at:49:1654:0:1,Liechtensteinstraße/Schottentor,48.21572429,16.3638819,40A,3,0A295D
at:49:786:0:1,Liechtenwerder Platz,48.23257732,16.35650673,1,0,C00808
at:49:786:0:6,Liechtenwerder Platz,48.23253543,16.35664148,1,0,C00808
at:49:786:0:3,Liechtenwerder Platz,48.2330261,16.35515027,38,0,C00808
at:49:786:0:6,Liechtenwerder Platz,48.23253543,16.35664148,D,0,C00808
at:49:786:0:1,Liechtenwerder Platz,48.23257732,16.35650673,D,0,C00808
at:49:786:0:4,Liechtenwerder Platz,48.232326,16.3554557,N35,3,0A295D
at:49:786:0:4,Liechtenwerder Platz,48.232326,16.3554557,N36,3,NA
at:49:786:0:4,Liechtenwerder Platz,48.232326,16.3554557,N38,3,0A295D
at:49:786:0:4,Liechtenwerder Platz,48.232326,16.3554557,N8,3,0A295D
at:49:787:0:2,Lieglerstraße,48.21434755,16.54178426,98A,3,0A295D
at:49:788:0:9,Liesing,48.13478129,16.28332997,60A,3,0A295D
at:49:788:0:11,Liesing,48.13502709,16.28362641,61A,3,0A295D
at:49:788:0:2,Liesing,48.13490718,16.28312335,61B,3,0A295D
at:49:788:0:5,Liesing,48.13503908,16.28326708,62A,3,0A295D
at:49:788:0:3,Liesing,48.13478728,16.28300657,64A,3,0A295D
at:49:788:0:1,Liesing,48.13464939,16.28286284,66A,3,0A295D
at:49:788:0:9,Liesing,48.13478129,16.28332997,N61,3,NA
at:49:788:0:5,Liesing,48.13503908,16.28326708,N65,3,0A295D
at:49:788:0:1,Liesing,48.13464939,16.28286284,N66,3,0A295D
at:49:789:0:2,Liesing Bad,48.13250307,16.28127282,61B,3,0A295D
at:49:789:0:1,Liesing Bad,48.13200544,16.28169503,61B,3,0A295D
at:49:790:0:1,Liesing Feuerwache,48.13403188,16.29004038,61A,3,0A295D
at:49:790:0:2,Liesing Feuerwache,48.13403788,16.29082192,61A,3,0A295D
at:49:791:0:1,Liesing Friedhof,48.13361221,16.29361568,61A,3,0A295D
at:49:791:0:2,Liesing Friedhof,48.13364219,16.29409178,61A,3,0A295D
at:49:793:0:2,Liesing Schulzentrum,48.14023062,16.28032959,66A,3,0A295D
at:49:793:0:1,Liesing Schulzentrum,48.14060228,16.28068892,66A,3,0A295D
at:49:793:0:1,Liesing Schulzentrum,48.14060228,16.28068892,N66,3,0A295D
at:49:793:0:2,Liesing Schulzentrum,48.14023062,16.28032959,N66,3,0A295D
at:49:575:0:1,"Liesing, Industriegelände Süd",48.128426,16.30184424,61B,3,0A295D
at:49:575:0:2,"Liesing, Industriegelände Süd",48.12859988,16.30185323,61B,3,0A295D
at:49:576:0:1,"Liesing, Industriegelände West",48.13345034,16.29817912,61A,3,0A295D
at:49:576:0:3,"Liesing, Industriegelände West",48.13325849,16.29753233,61A,3,0A295D
at:49:796:0:1,Liesinger-Flur-Gasse,48.13651386,16.30625497,64A,3,0A295D
at:49:796:0:2,Liesinger-Flur-Gasse,48.13673568,16.30642565,64A,3,0A295D
at:49:798:0:1,Lilienthalgasse,48.17939602,16.39309511,69A,3,0A295D
at:49:798:0:2,Lilienthalgasse,48.17848553,16.39137035,69A,3,0A295D
at:49:1967:0:2,Lilly-Dillenz-Straße,48.23178147,16.51319088,89A,3,NA
at:49:1967:0:1,Lilly-Dillenz-Straße,48.23148228,16.51378377,89A,3,NA
at:49:1967:0:2,Lilly-Dillenz-Straße,48.23178147,16.51319088,89A,3,0A295D
at:49:1967:0:1,Lilly-Dillenz-Straße,48.23148228,16.51378377,89A,3,0A295D
at:49:1967:0:2,Lilly-Dillenz-Straße,48.23178147,16.51319088,99A,3,0A295D
at:49:1967:0:1,Lilly-Dillenz-Straße,48.23148228,16.51378377,99A,3,0A295D
at:49:1967:0:2,Lilly-Dillenz-Straße,48.23178147,16.51319088,99B,3,0A295D
at:49:1967:0:1,Lilly-Dillenz-Straße,48.23148228,16.51378377,99B,3,0A295D
at:49:1973:0:1,Lina-Loos-Platz,48.22830474,16.47846201,U2,1,A862A4
at:49:1973:0:2,Lina-Loos-Platz,48.22828678,16.47854286,U2,1,A862A4
at:49:799:0:1,Lindauergasse,48.14502004,16.25896766,60A,3,0A295D
at:49:799:0:2,Lindauergasse,48.14498407,16.25808731,60A,3,0A295D
at:49:799:0:2,Lindauergasse,48.14498407,16.25808731,N61,3,NA
at:49:799:0:1,Lindauergasse,48.14502004,16.25896766,N61,3,NA
at:49:800:0:1,Lindenbauergasse,48.16963143,16.43208199,69A,3,0A295D
at:49:800:0:2,Lindenbauergasse,48.16976923,16.43191131,69A,3,0A295D
at:49:1659:0:1,Linke Wienzeile/Brückengasse,48.18950609,16.34828714,N60,3,0A295D
at:49:803:0:2,Linnéplatz,48.236478580000004,16.3378577,37A,3,0A295D
at:49:803:0:1,Linnéplatz,48.23676577,16.33769601,37A,3,0A295D
at:49:803:0:2,Linnéplatz,48.236478580000004,16.3378577,40A,3,0A295D
at:49:803:0:1,Linnéplatz,48.23676577,16.33769601,40A,3,0A295D
at:49:1158:0:3,Linzer Straße,48.19267406,16.31486083,10,0,C00808
at:49:1158:0:6,Linzer Straße,48.19278784,16.31486982,10,0,C00808
at:49:1158:0:5,Linzer Straße,48.19180573,16.31588491,10A,3,0A295D
at:49:1158:0:2,Linzer Straße,48.19291959,16.31672933,10A,3,0A295D
at:49:1158:0:6,Linzer Straße,48.19278784,16.31486982,49,0,C00808
at:49:1158:0:3,Linzer Straße,48.19267406,16.31486083,49,0,C00808
at:49:1158:0:6,Linzer Straße,48.19278784,16.31486982,52,0,C00808
at:49:1158:0:3,Linzer Straße,48.19267406,16.31486083,52,0,C00808
at:49:113:0:4,"Linzer Straße, Hochsatzengasse",48.19663824,16.27682616,47A,3,0A295D
at:49:113:0:2,"Linzer Straße, Hochsatzengasse",48.19663824,16.27740109,49,0,C00808
at:49:113:0:5,"Linzer Straße, Hochsatzengasse",48.19701548,16.27661057,49,0,C00808
at:49:113:0:2,"Linzer Straße, Hochsatzengasse",48.19663824,16.27740109,52,0,C00808
at:49:113:0:5,"Linzer Straße, Hochsatzengasse",48.19701548,16.27661057,52,0,C00808
at:49:819:0:2,"Linzer Straße,Lützowgasse",48.19440469,16.29588841,49,0,C00808
at:49:819:0:4,"Linzer Straße,Lützowgasse",48.19431486,16.29517874,49,0,C00808
at:49:819:0:2,"Linzer Straße,Lützowgasse",48.19440469,16.29588841,52,0,C00808
at:49:819:0:4,"Linzer Straße,Lützowgasse",48.19431486,16.29517874,52,0,C00808
at:49:1789:0:1,Linzer Straße/Flötzersteig,48.20064403,16.2658218,47B,3,0A295D
at:49:804:0:2,Lisztstraße,48.19911121,16.37846155,4A,3,0A295D
at:49:804:0:1,Lisztstraße,48.19917707,16.37856037,4A,3,0A295D
at:49:805:0:5,Litfaßstraße,48.1833732,16.40603983,71,0,C00808
at:49:805:0:2,Litfaßstraße,48.18448125,16.40487202,71,0,C00808
at:49:805:0:2,Litfaßstraße,48.18448125,16.40487202,D,0,C00808
at:49:805:0:5,Litfaßstraße,48.1833732,16.40603983,N71,3,0A295D
at:49:805:0:2,Litfaßstraße,48.18448125,16.40487202,N71,3,0A295D
at:49:808:0:2,Lobaugasse,48.20543379,16.4865199,93A,3,0A295D
at:49:808:0:1,Lobaugasse,48.20548169,16.48672651,93A,3,0A295D
at:49:809:0:2,Lobgrundstraße,48.17734141,16.49160436,92B,3,0A295D
at:49:809:0:1,Lobgrundstraße,48.1776529,16.49138877,92B,3,0A295D
at:49:810:0:1,Lohnergasse,48.28206295,16.36902924,34A,3,0A295D
at:49:810:0:3,Lohnergasse,48.2821048,16.36917297,34A,3,0A295D
at:49:811:0:1,Lohwaggasse,48.2170531,16.49349083,26A,3,0A295D
at:49:811:0:2,Lohwaggasse,48.21740625,16.49231403,26A,3,0A295D
at:49:811:0:2,Lohwaggasse,48.21740625,16.49231403,97A,3,0A295D
at:49:811:0:2,Lohwaggasse,48.21740625,16.49231403,N20,3,0A295D
at:49:811:0:1,Lohwaggasse,48.2170531,16.49349083,N20,3,0A295D
at:49:812:0:1,Lokomotivgasse,48.27142704,16.39570921,36A,3,0A295D
at:49:812:0:2,Lokomotivgasse,48.27096664,16.39533192,36A,3,0A295D
at:49:813:0:2,Lorenz-Böhler-Unfallkrankenhaus,48.23610163,16.38296211,37A,3,0A295D
at:49:813:0:4,Lorenz-Böhler-Unfallkrankenhaus,48.23641874,16.38315974,37A,3,0A295D
at:49:813:0:5,Lorenz-Böhler-Unfallkrankenhaus,48.23574262,16.38255787,37A,3,0A295D
at:49:813:0:1,Lorenz-Böhler-Unfallkrankenhaus,48.23598794,16.38341127,5A,3,0A295D
at:49:813:0:4,Lorenz-Böhler-Unfallkrankenhaus,48.23641874,16.38315974,5A,3,0A295D
at:49:1303:0:1,Lorenz-Mandl-Gasse,48.21312642,16.30827618,45A,3,0A295D
at:49:1303:0:1,Lorenz-Mandl-Gasse,48.21312642,16.30827618,46A,3,0A295D
at:49:1303:0:1,Lorenz-Mandl-Gasse,48.21312642,16.30827618,46B,3,0A295D
at:49:1303:0:1,Lorenz-Mandl-Gasse,48.21312642,16.30827618,N46,3,0A295D
at:49:1666:0:2,Lorenz-Müller-Gasse,48.24220427,16.37367353,37A,3,0A295D
at:49:1666:0:1,Lorenz-Müller-Gasse,48.241953,16.37381726,37A,3,0A295D
at:49:1666:0:2,Lorenz-Müller-Gasse,48.24220427,16.37367353,N8,3,0A295D
at:49:1666:0:1,Lorenz-Müller-Gasse,48.241953,16.37381726,N8,3,0A295D
at:49:814:0:1,Lorystraße,48.1719799,16.41312754,15A,3,0A295D
at:49:814:0:2,Lorystraße,48.17165639,16.41450196,15A,3,0A295D
at:49:821:0:3,Ludwig-Koeßler-Platz,48.19547058,16.40949835,18,0,C00808
at:49:821:0:2,Ludwig-Koeßler-Platz,48.19592567,16.4094175,77A,3,0A295D
at:49:821:0:1,Ludwig-Koeßler-Platz,48.19551848,16.409148,77A,3,0A295D
at:49:821:0:1,Ludwig-Koeßler-Platz,48.19551848,16.409148,80A,3,0A295D
at:49:821:0:2,Ludwig-Koeßler-Platz,48.19592567,16.4094175,80A,3,0A295D
at:49:1539:0:1,Ludwig-Reindl-Gasse,48.25155427,16.46027113,24A,3,0A295D
at:49:1539:0:2,Ludwig-Reindl-Gasse,48.25169782,16.46001062,24A,3,0A295D
at:49:1539:0:2,Ludwig-Reindl-Gasse,48.25169782,16.46001062,N24,3,NA
at:49:1539:0:1,Ludwig-Reindl-Gasse,48.25155427,16.46027113,N24,3,NA
at:49:817:0:1,Lukschgasse,48.2024582,16.40528525,80A,3,0A295D
at:49:817:0:2,Lukschgasse,48.20280547,16.40561763,80A,3,0A295D
at:49:453:0:3,Lusthaus,48.19107513,16.43918767,77A,3,0A295D
at:49:818:0:1,Lusthaus/Aspernallee,48.19333278,16.4398614,77A,3,0A295D
at:49:818:0:2,Lusthaus/Aspernallee,48.19345854,16.44013988,77A,3,0A295D
at:49:818:0:2,Lusthaus/Aspernallee,48.19345854,16.44013988,79B,3,0A295D
at:49:270:0:1,Luzegasse,48.1607818,16.45001237,73A,3,0A295D
at:49:270:0:2,Luzegasse,48.15913992,16.45075797,73A,3,0A295D
at:49:270:0:1,Luzegasse,48.1607818,16.45001237,N71,3,0A295D
at:49:270:0:2,Luzegasse,48.15913992,16.45075797,N71,3,0A295D
at:49:820:0:6,Längenfeldgasse,48.18488254,16.33547717,12A,3,0A295D
at:49:820:0:3,Längenfeldgasse,48.18526585,16.33545022,12A,3,0A295D
at:49:820:0:5,Längenfeldgasse,48.18586478,16.33538734,N60,3,0A295D
at:49:820:0:2,Längenfeldgasse,48.18444531,16.33514479,N60,3,0A295D
at:49:820:0:6,Längenfeldgasse,48.18488254,16.33547717,N8,3,0A295D
at:49:820:0:3,Längenfeldgasse,48.18526585,16.33545022,N8,3,0A295D
at:49:820:0:8,Längenfeldgasse,48.18483462,16.33501903,U4,1,319F49
at:49:820:0:4,Längenfeldgasse,48.18488254,16.33493818,U4,1,319F49
at:49:820:0:7,Längenfeldgasse,48.18479869,16.33507293,U6,1,9D6830
at:49:820:0:1,Längenfeldgasse,48.18491248,16.33488428,U6,1,9D6830
at:49:318:0:1,Löschniggasse,48.22273309,16.48045627,84A,3,0A295D
at:49:318:0:2,Löschniggasse,48.22282287,16.4804922,84A,3,0A295D
at:49:318:0:1,Löschniggasse,48.22273309,16.48045627,97A,3,0A295D
at:49:1071:0:4,Löwengasse,48.20587682,16.39578107,1,0,C00808
at:49:1071:0:3,Löwengasse,48.20627196,16.39431682,1,0,C00808
at:49:1071:0:4,Löwengasse,48.20587682,16.39578107,4A,3,0A295D
at:49:1071:0:4,Löwengasse,48.20587682,16.39578107,N29,3,0A295D
at:49:1071:0:3,Löwengasse,48.20627196,16.39431682,N29,3,0A295D
at:49:807:0:1,Löwenthalgasse,48.13603426,16.27823652,60A,3,0A295D
at:49:807:0:1,Löwenthalgasse,48.13603426,16.27823652,N61,3,NA
at:49:472:0:1,Lützowgasse,48.19733883,16.29543926,49,0,C00808
at:49:472:0:2,Lützowgasse,48.19718314,16.29444213,49,0,C00808
at:49:472:0:1,Lützowgasse,48.19733883,16.29543926,N49,3,0A295D
at:49:472:0:2,Lützowgasse,48.19718314,16.29444213,N49,3,0A295D
at:49:155:0:2,Maculangasse,48.26230195,16.45398292,25A,3,0A295D
at:49:155:0:3,Maculangasse,48.26241558,16.45403682,25A,3,0A295D
at:49:155:0:3,Maculangasse,48.26241558,16.45403682,N25,3,0A295D
at:49:155:0:2,Maculangasse,48.26230195,16.45398292,N25,3,0A295D
at:49:823:0:1,Maireckergasse,48.13579446,16.26292024,60A,3,0A295D
at:49:823:0:2,Maireckergasse,48.13588439,16.26314482,60A,3,0A295D
at:49:823:0:2,Maireckergasse,48.13588439,16.26314482,N61,3,NA
at:49:823:0:1,Maireckergasse,48.13579446,16.26292024,N61,3,NA
at:49:1431:0:1,Malzgasse,48.2212129,16.37756324,5A,3,0A295D
at:49:1431:0:1,Malzgasse,48.2212129,16.37756324,5B,3,0A295D
at:49:825:0:2,Mannswörther Straße,48.15865454,16.48989757,76A,3,0A295D
at:49:825:0:1,Mannswörther Straße,48.15858863,16.49055334,76A,3,0A295D
at:49:825:0:2,Mannswörther Straße,48.15865454,16.48989757,76B,3,0A295D
at:49:825:0:1,Mannswörther Straße,48.15858863,16.49055334,76B,3,0A295D
at:49:1729:0:1,Mantlergasse,48.1915602,16.2815513,47A,3,0A295D
at:49:1729:0:1,Mantlergasse,48.1915602,16.2815513,N54,3,NA
at:49:1895:0:1,Marathonweg,48.20854092,16.42712329,79A,3,0A295D
at:49:1895:0:1,Marathonweg,48.20854092,16.42712329,79B,3,0A295D
at:49:1895:0:2,Marathonweg,48.20887616,16.42653041,N81,3,NA
at:49:1895:0:1,Marathonweg,48.20854092,16.42712329,N81,3,NA
at:49:999:0:1,Marco-Polo-Promenade,48.27742982,16.42308087,36A,3,0A295D
at:49:999:0:1,Marco-Polo-Promenade,48.27742982,16.42308087,36B,3,0A295D
at:49:847:0:1,Marderweg,48.20536794,16.47452739,95A,3,0A295D
at:49:827:0:8,Margaretengürtel,48.18833826,16.34170249,18,0,C00808
at:49:827:0:4,Margaretengürtel,48.18827837,16.34225047,18,0,C00808
at:49:827:0:4,Margaretengürtel,48.18827837,16.34225047,6,0,C00808
at:49:827:0:8,Margaretengürtel,48.18833826,16.34170249,6,0,C00808
at:49:827:0:1,Margaretengürtel,48.18886529,16.34257386,N60,3,0A295D
at:49:827:0:7,Margaretengürtel,48.18845205,16.343032,U4,1,319F49
at:49:827:0:2,Margaretengürtel,48.18852991,16.34302302,U4,1,319F49
at:49:830:0:1,Margaretenplatz,48.19106914,16.35780929,12A,3,0A295D
at:49:830:0:1,Margaretenplatz,48.19106914,16.35780929,59A,3,0A295D
at:49:829:0:2,Margaretenplatz/Schönbrunner Straße,48.19188358,16.35671334,12A,3,0A295D
at:49:829:0:2,Margaretenplatz/Schönbrunner Straße,48.19188358,16.35671334,13A,3,0A295D
at:49:829:0:1,Margaretenplatz/Schönbrunner Straße,48.1919794,16.35679419,13A,3,0A295D
at:49:829:0:3,Margaretenplatz/Schönbrunner Straße,48.19221894,16.35671334,59A,3,0A295D
at:49:829:0:3,Margaretenplatz/Schönbrunner Straße,48.19221894,16.35671334,N71,3,0A295D
at:49:829:0:1,Margaretenplatz/Schönbrunner Straße,48.1919794,16.35679419,N71,3,0A295D
at:49:816:0:2,Margeritenweg,48.23279273,16.49266438,97A,3,0A295D
at:49:816:0:1,Margeritenweg,48.23194902,16.49426338,97A,3,0A295D
at:49:831:0:1,Margetinstraße,48.17561621,16.46601136,76A,3,0A295D
at:49:831:0:2,Margetinstraße,48.17563418,16.46618204,76A,3,0A295D
at:49:831:0:1,Margetinstraße,48.17561621,16.46601136,79B,3,0A295D
at:49:831:0:2,Margetinstraße,48.17563418,16.46618204,79B,3,0A295D
at:43:4164:0:1,Maria Enzersdorf Südstadt,48.09626579,16.31468117,BB,0,0A295D
at:43:4164:0:2,Maria Enzersdorf Südstadt,48.09625979,16.31474405,BB,0,0A295D
at:43:4163:0:2,Maria Enzersdorf Südstadt BSFZ,48.09900157,16.31062078,SEV BB,3,NA
at:43:4163:0:1,Maria Enzersdorf Südstadt BSFZ,48.09859361,16.31033332,SEV BB,3,NA
at:49:1331:0:2,Maria-Jacobi-Gasse,48.18716442,16.40762087,80A,3,0A295D
at:49:1331:0:1,Maria-Jacobi-Gasse,48.18707458,16.40745917,80A,3,0A295D
at:49:1587:0:1,Maria-Trapp-Platz,48.22381635,16.50479163,84A,3,0A295D
at:49:1587:0:2,Maria-Trapp-Platz,48.22392408,16.50536655,84A,3,0A295D
at:49:1587:0:2,Maria-Trapp-Platz,48.22392408,16.50536655,N84,3,NA
at:49:1587:0:1,Maria-Trapp-Platz,48.22381635,16.50479163,N84,3,NA
at:49:360:0:1,Mariabrunn Kirche,48.20784647,16.23091327,50A,3,0A295D
at:49:360:0:2,Mariabrunn Kirche,48.20769082,16.23103903,50A,3,0A295D
at:49:360:0:1,Mariabrunn Kirche,48.20784647,16.23091327,N49,3,0A295D
at:49:360:0:2,Mariabrunn Kirche,48.20769082,16.23103903,N49,3,0A295D
at:49:833:0:4,Mariahilfer Gürtel,48.19323697,16.3388189,18,0,C00808
at:49:833:0:2,Mariahilfer Gürtel,48.19320703,16.33893568,18,0,C00808
at:49:833:0:2,Mariahilfer Gürtel,48.19320703,16.33893568,6,0,C00808
at:49:833:0:4,Mariahilfer Gürtel,48.19323697,16.3388189,6,0,C00808
at:49:643:0:1,Mariahilfer Straße/Kaiserstraße,48.19673405,16.34158571,5,0,C00808
at:49:838:0:1,Marienbrücke,48.21319825,16.37742849,2,0,C00808
at:49:1751:0:2,Marietta-Blau-Gasse,48.24108551,16.459274,22A,3,0A295D
at:49:1751:0:1,Marietta-Blau-Gasse,48.24205471,16.45824992,22A,3,0A295D
at:49:1751:0:3,Marietta-Blau-Gasse,48.24235384,16.45952553,87A,3,0A295D
at:49:1751:0:2,Marietta-Blau-Gasse,48.24108551,16.459274,87A,3,0A295D
at:49:839:0:2,Markomannenstraße,48.25020242,16.4549531,24A,3,0A295D
at:49:839:0:1,Markomannenstraße,48.25034,16.45474649,24A,3,0A295D
at:49:839:0:1,Markomannenstraße,48.25034,16.45474649,N24,3,NA
at:49:839:0:2,Markomannenstraße,48.25020242,16.4549531,N24,3,NA
at:49:840:0:7,Maroltingergasse,48.21384474,16.30662328,10,0,C00808
at:49:840:0:8,Maroltingergasse,48.21306057,16.3064526,10,0,C00808
at:49:840:0:11,Maroltingergasse,48.2144134,16.30575192,44,0,C00808
at:49:840:0:4,Maroltingergasse,48.21348558,16.30595853,44,0,C00808
at:49:840:0:8,Maroltingergasse,48.21306057,16.3064526,44,0,C00808
at:49:840:0:6,Maroltingergasse,48.21341375,16.3073599,45A,3,0A295D
at:49:840:0:4,Maroltingergasse,48.21348558,16.30595853,45A,3,0A295D
at:49:840:0:3,Maroltingergasse,48.21344966,16.30709041,46,0,C00808
at:49:840:0:8,Maroltingergasse,48.21306057,16.3064526,46,0,C00808
at:49:840:0:6,Maroltingergasse,48.21341375,16.3073599,46A,3,0A295D
at:49:840:0:4,Maroltingergasse,48.21348558,16.30595853,46A,3,0A295D
at:49:840:0:6,Maroltingergasse,48.21341375,16.3073599,46B,3,0A295D
at:49:840:0:7,Maroltingergasse,48.21384474,16.30662328,46B,3,0A295D
at:49:840:0:3,Maroltingergasse,48.21344966,16.30709041,N46,3,0A295D
at:49:1570:0:1,Marsanogasse,48.23088987,16.35093717,1,0,C00808
at:49:1570:0:1,Marsanogasse,48.23088987,16.35093717,37,0,C00808
at:49:1570:0:1,Marsanogasse,48.23088987,16.35093717,38,0,C00808
at:49:1570:0:1,Marsanogasse,48.23088987,16.35093717,D,0,C00808
at:49:841:0:2,Marschallplatz,48.1657131,16.30352409,16A,3,0A295D
at:49:841:0:1,Marschallplatz,48.16571909,16.30366782,16A,3,0A295D
at:49:841:0:2,Marschallplatz,48.1657131,16.30352409,63A,3,0A295D
at:49:841:0:1,Marschallplatz,48.16571909,16.30366782,63A,3,0A295D
at:49:936:0:2,Marswiese,48.24045133,16.27996128,43A,3,0A295D
at:49:936:0:1,Marswiese,48.24026586,16.28009603,43A,3,0A295D
at:49:1657:0:3,Martin-Gaunersdorfer-Gasse,48.26041215,16.45143171,25A,3,0A295D
at:49:1657:0:2,Martin-Gaunersdorfer-Gasse,48.26108196,16.45076695,27A,3,0A295D
at:49:1657:0:1,Martin-Gaunersdorfer-Gasse,48.26107,16.45126103,N25,3,0A295D
at:49:1657:0:2,Martin-Gaunersdorfer-Gasse,48.26108196,16.45076695,N25,3,0A295D
at:49:1740:0:2,Martin-Luther-King-Park,48.17565215,16.35245533,7A,3,0A295D
at:49:1740:0:1,Martin-Luther-King-Park,48.17567012,16.35183549,7A,3,0A295D
at:49:843:0:3,Martinstraße,48.22661117,16.34273556,40,0,C00808
at:49:843:0:1,Martinstraße,48.22665306,16.34169351,40,0,C00808
at:49:843:0:3,Martinstraße,48.22661117,16.34273556,41,0,C00808
at:49:843:0:1,Martinstraße,48.22665306,16.34169351,41,0,C00808
at:49:843:0:3,Martinstraße,48.22661117,16.34273556,N41,3,0A295D
at:49:843:0:1,Martinstraße,48.22665306,16.34169351,N41,3,0A295D
at:49:844:0:3,Marx-Meidlinger-Straße,48.180594,16.34449625,62,0,C00808
at:49:844:0:1,Marx-Meidlinger-Straße,48.18036638,16.3439393,62,0,C00808
at:49:844:0:3,Marx-Meidlinger-Straße,48.180594,16.34449625,BB,0,0A295D
at:49:844:0:1,Marx-Meidlinger-Straße,48.18036638,16.3439393,BB,0,0A295D
at:49:845:0:2,Marxergasse,48.20796022,16.38653741,1,0,C00808
at:49:845:0:4,Marxergasse,48.20717596,16.38652843,1,0,C00808
at:49:845:0:4,Marxergasse,48.20717596,16.38652843,O,0,C00808
at:49:845:0:2,Marxergasse,48.20796022,16.38653741,O,0,C00808
at:49:846:0:2,Matschgasse,48.2087265,16.29089378,51A,3,0A295D
at:49:846:0:1,Matschgasse,48.20874446,16.29070513,51A,3,0A295D
at:49:848:0:4,Matthäus-Jiszda-Straße,48.2537315,16.39518819,12,0,C00808
at:49:848:0:7,Matthäus-Jiszda-Straße,48.25382122,16.39479293,12,0,C00808
at:49:848:0:7,Matthäus-Jiszda-Straße,48.25382122,16.39479293,30,0,C00808
at:49:848:0:4,Matthäus-Jiszda-Straße,48.2537315,16.39518819,30,0,C00808
at:49:848:0:4,Matthäus-Jiszda-Straße,48.2537315,16.39518819,31,0,C00808
at:49:848:0:7,Matthäus-Jiszda-Straße,48.25382122,16.39479293,31,0,C00808
at:49:848:0:5,Matthäus-Jiszda-Straße,48.2541442,16.39453242,33A,3,0A295D
at:49:848:0:1,Matthäus-Jiszda-Straße,48.25412626,16.39649973,33A,3,0A295D
at:49:848:0:1,Matthäus-Jiszda-Straße,48.25412626,16.39649973,34A,3,0A295D
at:49:848:0:7,Matthäus-Jiszda-Straße,48.25382122,16.39479293,5,0,C00808
at:49:848:0:4,Matthäus-Jiszda-Straße,48.2537315,16.39518819,5,0,C00808
at:49:848:0:5,Matthäus-Jiszda-Straße,48.2541442,16.39453242,N29,3,0A295D
at:49:848:0:1,Matthäus-Jiszda-Straße,48.25412626,16.39649973,N29,3,0A295D
at:49:848:0:5,Matthäus-Jiszda-Straße,48.2541442,16.39453242,N31,3,0A295D
at:49:848:0:1,Matthäus-Jiszda-Straße,48.25412626,16.39649973,N31,3,0A295D
at:49:849:0:10,Matzleinsdorfer Platz,48.18092344,16.3594532,1,0,C00808
at:49:849:0:3,Matzleinsdorfer Platz,48.18052811,16.35926456,1,0,C00808
at:49:849:0:6,Matzleinsdorfer Platz,48.18043227,16.35911184,14A,3,0A295D
