x,y
9.690,47.238
9.703,47.238
9.716,47.238
9.729,47.238
9.743,47.238
9.756,47.238
9.769,47.238
9.782,47.238
9.795,47.238
9.809,47.238
9.822,47.238
9.835,47.238
9.848,47.238
9.861,47.238
9.875,47.238
9.888,47.238
9.901,47.238
9.914,47.238
9.927,47.238
9.941,47.238
9.954,47.238
9.967,47.238
9.980,47.238
9.993,47.238
10.007,47.238
10.020,47.238
10.033,47.238
10.046,47.238
10.059,47.238
10.073,47.238
10.086,47.238
10.099,47.238
10.112,47.238
10.125,47.238
10.139,47.238
10.152,47.238
10.165,47.238
10.178,47.238
10.191,47.238
10.205,47.238
10.218,47.238
10.231,47.238
10.244,47.238
10.257,47.238
10.271,47.238
10.284,47.238
10.297,47.238
10.310,47.238
10.323,47.238
10.337,47.238
10.350,47.238
10.363,47.237
10.376,47.237
10.389,47.237
10.402,47.237
10.416,47.237
10.429,47.237
10.442,47.237
10.455,47.237
10.468,47.237
10.482,47.237
10.495,47.237
10.508,47.237
10.521,47.237
10.534,47.237
10.548,47.237
10.561,47.237
10.574,47.237
10.587,47.236
10.600,47.236
10.614,47.236
10.627,47.236
10.640,47.236
10.653,47.236
10.666,47.236
10.680,47.236
10.693,47.236
10.706,47.236
10.719,47.236
10.732,47.236
10.746,47.236
10.759,47.235
10.772,47.235
10.785,47.235
10.798,47.235
10.812,47.235
10.825,47.235
10.838,47.235
10.851,47.235
10.864,47.235
10.878,47.235
10.891,47.234
10.904,47.234
10.917,47.234
10.930,47.234
10.944,47.234
10.957,47.234
10.970,47.234
10.983,47.234
10.996,47.234
11.009,47.233
11.023,47.233
11.036,47.233
11.049,47.233
11.062,47.233
11.075,47.233
11.089,47.233
11.102,47.232
11.115,47.232
11.128,47.232
11.141,47.232
11.155,47.232
11.168,47.232
11.181,47.232
11.194,47.232
11.207,47.231
11.221,47.231
11.234,47.231
11.247,47.231
11.260,47.231
11.273,47.231
11.287,47.230
11.300,47.230
11.313,47.230
11.326,47.230
11.339,47.230
11.353,47.230
11.366,47.229
11.379,47.229
11.392,47.229
11.405,47.229
11.419,47.229
11.432,47.229
11.445,47.228
11.458,47.228
11.471,47.228
11.484,47.228
11.498,47.228
11.511,47.228
11.524,47.227
11.537,47.227
11.550,47.227
11.564,47.227
11.577,47.227
11.590,47.226
11.603,47.226
11.616,47.226
11.630,47.226
11.643,47.226
11.656,47.225
11.669,47.225
11.682,47.225
11.696,47.225
11.709,47.225
11.722,47.224
11.735,47.224
11.748,47.224
11.761,47.224
11.775,47.224
11.788,47.223
11.801,47.223
11.814,47.223
11.827,47.223
11.841,47.222
11.854,47.222
11.867,47.222
11.880,47.222
11.893,47.222
11.907,47.221
11.920,47.221
11.933,47.221
11.946,47.221
11.959,47.220
11.973,47.220
11.986,47.220
11.999,47.220
12.012,47.219
12.025,47.219
12.038,47.219
12.052,47.219
12.065,47.218
12.078,47.218
12.091,47.218
12.104,47.218
12.118,47.217
12.131,47.217
12.144,47.217
12.157,47.217
12.170,47.216
12.184,47.216
12.197,47.216
12.210,47.216
12.223,47.215
12.236,47.215
12.249,47.215
12.263,47.215
12.276,47.214
12.289,47.214
12.302,47.214
12.315,47.213
12.329,47.213
12.342,47.213
12.355,47.213
12.368,47.212
12.381,47.212
12.394,47.212
12.408,47.211
12.421,47.211
12.434,47.211
12.447,47.211
12.460,47.210
12.474,47.210
12.487,47.210
12.500,47.209
12.513,47.209
12.526,47.209
12.540,47.208
12.553,47.208
12.566,47.208
12.579,47.207
12.592,47.207
12.605,47.207
12.619,47.207
12.632,47.206
12.645,47.206
12.658,47.206
12.671,47.205
12.685,47.205
12.698,47.205
12.711,47.204
12.724,47.204
12.737,47.204
12.750,47.203
12.764,47.203
12.777,47.203
12.790,47.202
12.803,47.202
12.816,47.202
12.829,47.201
12.843,47.201
12.856,47.201
12.869,47.200
12.882,47.200
12.895,47.199
12.909,47.199
12.922,47.199
12.935,47.198
12.948,47.198
12.961,47.198
12.974,47.197
12.988,47.197
13.001,47.197
13.014,47.196
13.027,47.196
13.040,47.196
13.054,47.195
13.067,47.195
13.080,47.194
13.093,47.194
13.106,47.194
13.119,47.193
13.133,47.193
13.146,47.193
13.159,47.192
13.172,47.192
13.185,47.191
13.198,47.191
13.212,47.191
13.225,47.190
13.238,47.190
13.251,47.189
13.264,47.189
13.278,47.189
13.291,47.188
13.304,47.188
13.317,47.187
13.330,47.187
13.343,47.187
13.357,47.186
13.370,47.186
13.383,47.185
13.396,47.185
13.409,47.185
13.422,47.184
13.436,47.184
13.449,47.183
13.462,47.183
13.475,47.182
13.488,47.182
13.501,47.182
13.515,47.181
13.528,47.181
13.541,47.180
13.554,47.180
13.567,47.179
13.580,47.179
13.594,47.179
13.607,47.178
13.620,47.178
13.633,47.177
13.646,47.177
13.659,47.176
13.673,47.176
13.686,47.176
13.699,47.175
13.712,47.175
13.725,47.174
13.738,47.174
13.752,47.173
13.765,47.173
13.778,47.172
13.791,47.172
13.804,47.171
13.817,47.171
13.831,47.170
13.844,47.170
13.857,47.170
13.870,47.169
13.883,47.169
13.896,47.168
13.910,47.168
13.923,47.167
13.936,47.167
13.949,47.166
13.962,47.166
13.975,47.165
13.989,47.165
14.002,47.164
14.015,47.164
14.028,47.163
14.041,47.163
14.054,47.162
14.068,47.162
14.081,47.161
14.094,47.161
14.107,47.160
14.120,47.160
14.133,47.159
14.147,47.159
14.160,47.158
14.173,47.158
14.186,47.157
14.199,47.157
14.212,47.156
14.226,47.156
14.239,47.155
14.252,47.155
14.265,47.154
14.278,47.154
14.291,47.153
14.304,47.153
14.318,47.152
14.331,47.152
14.344,47.151
14.357,47.151
14.370,47.150
14.383,47.150
14.397,47.149
14.410,47.148
14.423,47.148
14.436,47.147
14.449,47.147
14.462,47.146
14.476,47.146
14.489,47.145
14.502,47.145
14.515,47.144
14.528,47.144
14.541,47.143
14.554,47.142
14.568,47.142
14.581,47.141
14.594,47.141
14.607,47.140
14.620,47.140
14.633,47.139
14.647,47.139
14.660,47.138
14.673,47.137
14.686,47.137
14.699,47.136
14.712,47.136
14.725,47.135
14.739,47.135
14.752,47.134
14.765,47.133
14.778,47.133
14.791,47.132
14.804,47.132
14.817,47.131
14.831,47.131
14.844,47.130
14.857,47.129
14.870,47.129
14.883,47.128
14.896,47.128
14.909,47.127
14.923,47.126
14.936,47.126
14.949,47.125
14.962,47.125
14.975,47.124
14.988,47.123
15.001,47.123
15.015,47.122
15.028,47.122
15.041,47.121
15.054,47.120
15.067,47.120
15.080,47.119
15.093,47.118
15.107,47.118
15.120,47.117
15.133,47.117
15.146,47.116
15.159,47.115
15.172,47.115
15.185,47.114
15.199,47.113
15.212,47.113
15.225,47.112
15.238,47.112
15.251,47.111
15.264,47.110
15.277,47.110
15.291,47.109
15.304,47.108
15.317,47.108
15.330,47.107
15.343,47.106
15.356,47.106
15.369,47.105
15.383,47.104
15.396,47.104
15.409,47.103
15.422,47.103
15.435,47.102
15.448,47.101
15.461,47.101
15.474,47.100
15.488,47.099
15.501,47.099
15.514,47.098
15.527,47.097
15.540,47.097
15.553,47.096
15.566,47.095
15.580,47.095
15.593,47.094
15.606,47.093
15.619,47.092
15.632,47.092
15.645,47.091
15.658,47.090
15.671,47.090
15.685,47.089
15.698,47.088
15.711,47.088
15.724,47.087
15.737,47.086
15.750,47.086
15.763,47.085
15.776,47.084
15.790,47.083
15.803,47.083
15.816,47.082
15.829,47.081
15.842,47.081
15.855,47.080
15.868,47.079
15.881,47.079
15.895,47.078
15.908,47.077
15.921,47.076
15.934,47.076
15.947,47.075
15.960,47.074
15.973,47.073
15.986,47.073
16.000,47.072
16.013,47.071
16.026,47.071
16.039,47.070
16.052,47.069
16.065,47.068
16.078,47.068
16.091,47.067
16.105,47.066
16.118,47.065
16.131,47.065
16.144,47.064
16.157,47.063
16.170,47.062
16.183,47.062
16.196,47.061
16.209,47.060
16.223,47.059
16.236,47.059
16.249,47.058
16.262,47.057
16.275,47.056
16.288,47.056
16.301,47.055
16.314,47.054
16.328,47.053
16.341,47.053
16.354,47.052
16.367,47.051
16.380,47.050
16.393,47.049
16.406,47.049
16.419,47.048
16.432,47.047
16.445,47.046
16.459,47.046
16.472,47.045
16.485,47.044
16.498,47.043
9.558,47.246
9.571,47.246
9.584,47.246
9.597,47.246
9.611,47.246
9.624,47.246
9.637,47.246
9.650,47.247
9.663,47.247
9.677,47.247
9.690,47.247
9.703,47.247
9.716,47.247
9.729,47.247
9.743,47.247
9.756,47.247
9.769,47.247
9.782,47.247
9.795,47.247
9.809,47.247
9.822,47.247
9.835,47.247
9.848,47.247
9.861,47.247
9.875,47.247
9.888,47.247
9.901,47.247
9.914,47.247
9.927,47.247
9.941,47.247
9.954,47.247
9.967,47.247
9.980,47.247
9.993,47.247
10.007,47.247
10.020,47.247
10.033,47.247
10.046,47.247
10.059,47.247
10.073,47.247
10.086,47.247
10.099,47.247
10.112,47.247
10.125,47.247
10.139,47.247
10.152,47.247
10.165,47.247
10.178,47.247
10.191,47.247
10.205,47.247
10.218,47.247
10.231,47.247
10.244,47.247
10.257,47.247
10.271,47.247
10.284,47.247
10.297,47.247
10.310,47.247
10.323,47.247
10.337,47.247
10.350,47.247
10.363,47.246
10.376,47.246
10.389,47.246
10.403,47.246
10.416,47.246
10.429,47.246
10.442,47.246
10.455,47.246
10.469,47.246
10.482,47.246
10.495,47.246
10.508,47.246
10.521,47.246
10.535,47.246
10.548,47.246
10.561,47.246
10.574,47.246
10.587,47.245
10.601,47.245
10.614,47.245
10.627,47.245
10.640,47.245
10.653,47.245
10.667,47.245
10.680,47.245
10.693,47.245
10.706,47.245
10.719,47.245
10.733,47.245
10.746,47.245
10.759,47.244
10.772,47.244
10.785,47.244
10.799,47.244
10.812,47.244
10.825,47.244
10.838,47.244
10.851,47.244
10.865,47.244
10.878,47.244
10.891,47.243
10.904,47.243
10.917,47.243
10.930,47.243
10.944,47.243
10.957,47.243
10.970,47.243
10.983,47.243
10.996,47.243
11.010,47.242
11.023,47.242
11.036,47.242
11.049,47.242
11.062,47.242
11.076,47.242
11.089,47.242
11.102,47.241
11.115,47.241
11.128,47.241
11.142,47.241
11.155,47.241
11.168,47.241
11.181,47.241
11.194,47.241
11.208,47.240
11.221,47.240
11.234,47.240
11.247,47.240
11.260,47.240
11.274,47.240
11.287,47.239
11.300,47.239
11.313,47.239
11.326,47.239
11.340,47.239
11.353,47.239
11.366,47.238
11.379,47.238
11.392,47.238
11.406,47.238
11.419,47.238
11.432,47.238
11.445,47.237
11.458,47.237
11.472,47.237
11.485,47.237
11.498,47.237
11.511,47.237
11.524,47.236
11.537,47.236
11.551,47.236
11.564,47.236
11.577,47.236
11.590,47.235
11.603,47.235
11.617,47.235
11.630,47.235
11.643,47.235
11.656,47.234
11.669,47.234
11.683,47.234
11.696,47.234
11.709,47.234
11.722,47.233
11.735,47.233
11.749,47.233
11.762,47.233
11.775,47.233
11.788,47.232
11.801,47.232
11.815,47.232
11.828,47.232
11.841,47.231
11.854,47.231
11.867,47.231
11.881,47.231
11.894,47.231
11.907,47.230
11.920,47.230
11.933,47.230
11.946,47.230
11.960,47.229
11.973,47.229
11.986,47.229
11.999,47.229
12.012,47.228
12.026,47.228
12.039,47.228
12.052,47.228
12.065,47.227
12.078,47.227
12.092,47.227
12.105,47.227
12.118,47.226
12.131,47.226
12.144,47.226
12.158,47.226
12.171,47.225
12.184,47.225
12.197,47.225
12.210,47.225
12.223,47.224
12.237,47.224
12.250,47.224
12.263,47.224
12.276,47.223
12.289,47.223
12.303,47.223
12.316,47.222
12.329,47.222
12.342,47.222
12.355,47.222
12.369,47.221
12.382,47.221
12.395,47.221
12.408,47.220
12.421,47.220
12.434,47.220
12.448,47.220
12.461,47.219
12.474,47.219
12.487,47.219
12.500,47.218
12.514,47.218
12.527,47.218
12.540,47.217
12.553,47.217
12.566,47.217
12.579,47.216
12.593,47.216
12.606,47.216
12.619,47.216
12.632,47.215
12.645,47.215
12.659,47.215
12.672,47.214
12.685,47.214
12.698,47.214
12.711,47.213
12.725,47.213
12.738,47.213
12.751,47.212
12.764,47.212
12.777,47.212
12.790,47.211
12.804,47.211
12.817,47.211
12.830,47.210
12.843,47.210
12.856,47.210
12.870,47.209
12.883,47.209
12.896,47.208
12.909,47.208
12.922,47.208
12.935,47.207
12.949,47.207
12.962,47.207
12.975,47.206
12.988,47.206
13.001,47.206
13.015,47.205
13.028,47.205
13.041,47.205
13.054,47.204
13.067,47.204
13.080,47.203
13.094,47.203
13.107,47.203
13.120,47.202
13.133,47.202
13.146,47.201
13.159,47.201
13.173,47.201
13.186,47.200
13.199,47.200
13.212,47.200
13.225,47.199
13.239,47.199
13.252,47.198
13.265,47.198
13.278,47.198
13.291,47.197
13.304,47.197
13.318,47.196
13.331,47.196
13.344,47.196
13.357,47.195
13.370,47.195
13.383,47.194
13.397,47.194
13.410,47.194
13.423,47.193
13.436,47.193
13.449,47.192
13.463,47.192
13.476,47.191
13.489,47.191
13.502,47.191
13.515,47.190
13.528,47.190
13.542,47.189
13.555,47.189
13.568,47.188
13.581,47.188
13.594,47.188
13.607,47.187
13.621,47.187
13.634,47.186
13.647,47.186
13.660,47.185
13.673,47.185
13.686,47.184
13.700,47.184
13.713,47.184
13.726,47.183
13.739,47.183
13.752,47.182
13.765,47.182
13.779,47.181
13.792,47.181
13.805,47.180
13.818,47.180
13.831,47.179
13.844,47.179
13.858,47.179
13.871,47.178
13.884,47.178
13.897,47.177
13.910,47.177
13.923,47.176
13.937,47.176
13.950,47.175
13.963,47.175
13.976,47.174
13.989,47.174
14.002,47.173
14.016,47.173
14.029,47.172
14.042,47.172
14.055,47.171
14.068,47.171
14.081,47.170
14.095,47.170
14.108,47.169
14.121,47.169
14.134,47.168
14.147,47.168
14.160,47.167
14.174,47.167
14.187,47.166
14.200,47.166
14.213,47.165
14.226,47.165
14.239,47.164
14.253,47.164
14.266,47.163
14.279,47.163
14.292,47.162
14.305,47.162
14.318,47.161
14.332,47.161
14.345,47.160
14.358,47.160
14.371,47.159
14.384,47.159
14.397,47.158
14.410,47.157
14.424,47.157
14.437,47.156
14.450,47.156
14.463,47.155
14.476,47.155
14.489,47.154
14.503,47.154
14.516,47.153
14.529,47.153
14.542,47.152
14.555,47.151
14.568,47.151
14.582,47.150
14.595,47.150
14.608,47.149
14.621,47.149
14.634,47.148
14.647,47.148
14.660,47.147
14.674,47.146
14.687,47.146
14.700,47.145
14.713,47.145
14.726,47.144
14.739,47.144
14.753,47.143
14.766,47.142
14.779,47.142
14.792,47.141
14.805,47.141
14.818,47.140
14.831,47.140
14.845,47.139
14.858,47.138
14.871,47.138
14.884,47.137
14.897,47.137
14.910,47.136
14.923,47.135
14.937,47.135
14.950,47.134
14.963,47.134
14.976,47.133
14.989,47.132
15.002,47.132
15.015,47.131
15.029,47.131
15.042,47.130
15.055,47.129
15.068,47.129
15.081,47.128
15.094,47.127
15.108,47.127
15.121,47.126
15.134,47.126
15.147,47.125
15.160,47.124
15.173,47.124
15.186,47.123
15.200,47.122
15.213,47.122
15.226,47.121
15.239,47.121
15.252,47.120
15.265,47.119
15.278,47.119
15.291,47.118
15.305,47.117
15.318,47.117
15.331,47.116
15.344,47.115
15.357,47.115
15.370,47.114
15.383,47.113
15.397,47.113
15.410,47.112
15.423,47.112
15.436,47.111
15.449,47.110
15.462,47.110
15.475,47.109
15.489,47.108
15.502,47.108
15.515,47.107
15.528,47.106
15.541,47.106
15.554,47.105
15.567,47.104
15.581,47.103
15.594,47.103
15.607,47.102
15.620,47.101
15.633,47.101
15.646,47.100
15.659,47.099
15.672,47.099
15.686,47.098
15.699,47.097
15.712,47.097
15.725,47.096
15.738,47.095
15.751,47.095
15.764,47.094
15.777,47.093
15.791,47.092
15.804,47.092
15.817,47.091
15.830,47.090
15.843,47.090
15.856,47.089
15.869,47.088
15.882,47.087
15.896,47.087
15.909,47.086
15.922,47.085
15.935,47.085
15.948,47.084
15.961,47.083
15.974,47.082
15.987,47.082
16.001,47.081
16.014,47.080
16.027,47.080
16.040,47.079
16.053,47.078
16.066,47.077
16.079,47.077
16.092,47.076
16.106,47.075
16.119,47.074
16.132,47.074
16.145,47.073
16.158,47.072
16.171,47.071
16.184,47.071
16.197,47.070
16.211,47.069
16.224,47.068
16.237,47.068
16.250,47.067
16.263,47.066
16.276,47.065
16.289,47.065
16.302,47.064
16.315,47.063
16.329,47.062
16.342,47.062
16.355,47.061
16.368,47.060
16.381,47.059
16.394,47.058
16.407,47.058
16.420,47.057
16.433,47.056
16.447,47.055
16.460,47.055
16.473,47.054
16.486,47.053
16.499,47.052
16.512,47.051
16.525,47.051
9.545,47.255
9.558,47.255
9.571,47.255
9.584,47.255
9.597,47.255
9.611,47.255
9.624,47.255
9.637,47.255
9.650,47.256
9.663,47.256
9.677,47.256
9.690,47.256
9.703,47.256
9.716,47.256
9.729,47.256
9.743,47.256
9.756,47.256
9.769,47.256
9.782,47.256
9.795,47.256
9.809,47.256
9.822,47.256
9.835,47.256
9.848,47.256
9.861,47.256
9.875,47.256
9.888,47.256
9.901,47.256
9.914,47.256
9.927,47.256
9.941,47.256
9.954,47.256
9.967,47.256
9.980,47.256
9.993,47.256
10.007,47.256
10.020,47.256
10.033,47.256
10.046,47.256
10.059,47.256
10.073,47.256
10.086,47.256
10.099,47.256
10.112,47.256
10.125,47.256
10.139,47.256
10.152,47.256
10.165,47.256
10.178,47.256
10.191,47.256
10.205,47.256
10.218,47.256
10.231,47.256
10.244,47.256
10.257,47.256
10.271,47.256
10.284,47.256
10.297,47.256
10.310,47.256
10.323,47.256
10.337,47.256
10.350,47.256
10.363,47.255
10.376,47.255
10.389,47.255
10.403,47.255
10.416,47.255
10.429,47.255
10.442,47.255
10.455,47.255
10.469,47.255
10.482,47.255
10.495,47.255
10.508,47.255
10.521,47.255
10.535,47.255
10.548,47.255
10.561,47.255
10.574,47.255
10.587,47.254
10.601,47.254
10.614,47.254
10.627,47.254
10.640,47.254
10.653,47.254
10.667,47.254
10.680,47.254
10.693,47.254
10.706,47.254
10.719,47.254
10.733,47.254
10.746,47.254
10.759,47.253
10.772,47.253
10.785,47.253
10.799,47.253
10.812,47.253
10.825,47.253
10.838,47.253
10.851,47.253
10.865,47.253
10.878,47.253
10.891,47.252
10.904,47.252
10.917,47.252
10.931,47.252
10.944,47.252
10.957,47.252
10.970,47.252
10.983,47.252
10.997,47.252
11.010,47.251
11.023,47.251
11.036,47.251
11.049,47.251
11.063,47.251
11.076,47.251
11.089,47.251
11.102,47.250
11.115,47.250
11.129,47.250
11.142,47.250
11.155,47.250
11.168,47.250
11.181,47.250
11.195,47.250
11.208,47.249
11.221,47.249
11.234,47.249
11.247,47.249
11.261,47.249
11.274,47.249
11.287,47.248
11.300,47.248
11.313,47.248
11.327,47.248
11.340,47.248
11.353,47.248
11.366,47.247
11.379,47.247
11.393,47.247
11.406,47.247
11.419,47.247
11.432,47.247
11.445,47.246
11.459,47.246
11.472,47.246
11.485,47.246
11.498,47.246
11.511,47.246
11.525,47.245
11.538,47.245
11.551,47.245
11.564,47.245
11.577,47.245
11.591,47.244
11.604,47.244
11.617,47.244
11.630,47.244
11.643,47.244
11.657,47.243
11.670,47.243
11.683,47.243
11.696,47.243
11.709,47.243
11.723,47.242
11.736,47.242
11.749,47.242
11.762,47.242
11.775,47.242
11.788,47.241
11.802,47.241
11.815,47.241
11.828,47.241
11.841,47.240
11.854,47.240
11.868,47.240
11.881,47.240
11.894,47.240
11.907,47.239
11.920,47.239
11.934,47.239
11.947,47.239
11.960,47.238
11.973,47.238
11.986,47.238
12.000,47.238
12.013,47.237
12.026,47.237
12.039,47.237
12.052,47.237
12.066,47.236
12.079,47.236
12.092,47.236
12.105,47.236
12.118,47.235
12.131,47.235
12.145,47.235
12.158,47.235
12.171,47.234
12.184,47.234
12.197,47.234
12.211,47.234
12.224,47.233
12.237,47.233
12.250,47.233
12.263,47.233
12.277,47.232
12.290,47.232
12.303,47.232
12.316,47.231
12.329,47.231
12.343,47.231
12.356,47.231
12.369,47.230
12.382,47.230
12.395,47.230
12.408,47.229
12.422,47.229
12.435,47.229
12.448,47.228
12.461,47.228
12.474,47.228
12.488,47.228
12.501,47.227
12.514,47.227
12.527,47.227
12.540,47.226
12.554,47.226
12.567,47.226
12.580,47.225
12.593,47.225
12.606,47.225
12.620,47.224
12.633,47.224
12.646,47.224
12.659,47.224
12.672,47.223
12.685,47.223
12.699,47.223
12.712,47.222
12.725,47.222
12.738,47.222
12.751,47.221
12.765,47.221
12.778,47.221
12.791,47.220
12.804,47.220
12.817,47.220
12.830,47.219
12.844,47.219
12.857,47.219
12.870,47.218
12.883,47.218
12.896,47.217
12.910,47.217
12.923,47.217
12.936,47.216
12.949,47.216
12.962,47.216
12.975,47.215
12.989,47.215
13.002,47.215
13.015,47.214
13.028,47.214
13.041,47.213
13.055,47.213
13.068,47.213
13.081,47.212
13.094,47.212
13.107,47.212
13.120,47.211
13.134,47.211
13.147,47.210
13.160,47.210
13.173,47.210
13.186,47.209
13.200,47.209
13.213,47.209
13.226,47.208
13.239,47.208
13.252,47.207
13.265,47.207
13.279,47.207
13.292,47.206
13.305,47.206
13.318,47.205
13.331,47.205
13.345,47.205
13.358,47.204
13.371,47.204
13.384,47.203
13.397,47.203
13.410,47.203
13.424,47.202
13.437,47.202
13.450,47.201
13.463,47.201
13.476,47.200
13.489,47.200
13.503,47.200
13.516,47.199
13.529,47.199
13.542,47.198
13.555,47.198
13.569,47.197
13.582,47.197
13.595,47.197
13.608,47.196
13.621,47.196
13.634,47.195
13.648,47.195
13.661,47.194
13.674,47.194
13.687,47.193
13.700,47.193
13.713,47.193
13.727,47.192
13.740,47.192
13.753,47.191
13.766,47.191
13.779,47.190
13.792,47.190
13.806,47.189
13.819,47.189
13.832,47.188
13.845,47.188
13.858,47.188
13.871,47.187
13.885,47.187
13.898,47.186
13.911,47.186
13.924,47.185
13.937,47.185
13.951,47.184
13.964,47.184
13.977,47.183
13.990,47.183
14.003,47.182
14.016,47.182
14.030,47.181
14.043,47.181
14.056,47.180
14.069,47.180
14.082,47.179
14.095,47.179
14.109,47.178
14.122,47.178
14.135,47.177
14.148,47.177
14.161,47.176
14.174,47.176
14.187,47.175
14.201,47.175
14.214,47.174
14.227,47.174
14.240,47.173
14.253,47.173
14.266,47.172
14.280,47.172
14.293,47.171
14.306,47.171
14.319,47.170
14.332,47.170
14.345,47.169
14.359,47.169
14.372,47.168
14.385,47.168
14.398,47.167
14.411,47.166
14.424,47.166
14.438,47.165
14.451,47.165
14.464,47.164
14.477,47.164
14.490,47.163
14.503,47.163
14.517,47.162
14.530,47.162
14.543,47.161
14.556,47.160
14.569,47.160
14.582,47.159
14.595,47.159
14.609,47.158
14.622,47.158
14.635,47.157
14.648,47.157
14.661,47.156
14.674,47.155
14.688,47.155
14.701,47.154
14.714,47.154
14.727,47.153
14.740,47.153
14.753,47.152
14.766,47.151
14.780,47.151
14.793,47.150
14.806,47.150
14.819,47.149
14.832,47.148
14.845,47.148
14.859,47.147
14.872,47.147
14.885,47.146
14.898,47.146
14.911,47.145
14.924,47.144
14.937,47.144
14.951,47.143
14.964,47.143
14.977,47.142
14.990,47.141
15.003,47.141
15.016,47.140
15.030,47.140
15.043,47.139
15.056,47.138
15.069,47.138
15.082,47.137
15.095,47.136
15.108,47.136
15.122,47.135
15.135,47.135
15.148,47.134
15.161,47.133
15.174,47.133
15.187,47.132
15.200,47.131
15.214,47.131
15.227,47.130
15.240,47.130
15.253,47.129
15.266,47.128
15.279,47.128
15.292,47.127
15.306,47.126
15.319,47.126
15.332,47.125
15.345,47.124
15.358,47.124
15.371,47.123
15.384,47.122
15.398,47.122
15.411,47.121
15.424,47.120
15.437,47.120
15.450,47.119
15.463,47.118
15.476,47.118
15.490,47.117
15.503,47.116
15.516,47.116
15.529,47.115
15.542,47.114
15.555,47.114
15.568,47.113
15.581,47.112
15.595,47.112
15.608,47.111
15.621,47.110
15.634,47.110
15.647,47.109
15.660,47.108
15.673,47.108
15.687,47.107
15.700,47.106
15.713,47.106
15.726,47.105
15.739,47.104
15.752,47.104
15.765,47.103
15.778,47.102
15.792,47.101
15.805,47.101
15.818,47.100
15.831,47.099
15.844,47.099
15.857,47.098
15.870,47.097
15.883,47.096
15.897,47.096
15.910,47.095
15.923,47.094
15.936,47.094
15.949,47.093
15.962,47.092
15.975,47.091
15.989,47.091
16.002,47.090
16.015,47.089
16.028,47.089
16.041,47.088
16.054,47.087
16.067,47.086
16.080,47.086
16.094,47.085
16.107,47.084
16.120,47.083
16.133,47.083
16.146,47.082
16.159,47.081
16.172,47.080
16.185,47.080
16.198,47.079
16.212,47.078
16.225,47.077
16.238,47.077
16.251,47.076
16.264,47.075
16.277,47.074
16.290,47.074
16.303,47.073
16.317,47.072
16.330,47.071
16.343,47.071
16.356,47.070
16.369,47.069
16.382,47.068
16.395,47.067
16.408,47.067
16.421,47.066
16.435,47.065
16.448,47.064
16.461,47.064
16.474,47.063
16.487,47.062
16.500,47.061
16.513,47.060
16.526,47.060
9.531,47.264
9.544,47.264
9.558,47.264
9.571,47.264
9.584,47.264
9.597,47.264
9.610,47.264
9.624,47.264
9.637,47.264
9.650,47.265
9.663,47.265
9.677,47.265
9.690,47.265
9.703,47.265
9.716,47.265
9.729,47.265
9.743,47.265
9.756,47.265
9.769,47.265
9.782,47.265
9.795,47.265
9.809,47.265
9.822,47.265
9.835,47.265
9.848,47.265
9.861,47.265
9.875,47.265
9.888,47.265
9.901,47.265
9.914,47.265
9.927,47.265
9.941,47.265
9.954,47.265
9.967,47.265
9.980,47.265
9.993,47.265
10.007,47.265
10.020,47.265
10.033,47.265
10.046,47.265
10.059,47.265
10.073,47.265
10.086,47.265
10.099,47.265
10.112,47.265
10.125,47.265
10.139,47.265
10.152,47.265
10.165,47.265
10.178,47.265
10.191,47.265
10.205,47.265
10.218,47.265
10.231,47.265
10.244,47.265
10.257,47.265
10.271,47.265
10.284,47.265
10.297,47.265
10.310,47.265
10.323,47.265
10.337,47.265
10.350,47.265
10.363,47.264
10.376,47.264
10.390,47.264
10.403,47.264
10.416,47.264
10.429,47.264
10.442,47.264
10.456,47.264
10.469,47.264
10.482,47.264
10.495,47.264
10.508,47.264
10.522,47.264
10.535,47.264
10.548,47.264
10.561,47.264
10.574,47.264
10.588,47.263
10.601,47.263
10.614,47.263
10.627,47.263
10.640,47.263
10.654,47.263
10.667,47.263
10.680,47.263
10.693,47.263
10.706,47.263
10.720,47.263
10.733,47.263
10.746,47.263
10.759,47.262
10.772,47.262
10.786,47.262
10.799,47.262
10.812,47.262
10.825,47.262
10.838,47.262
10.852,47.262
10.865,47.262
10.878,47.262
10.891,47.261
10.904,47.261
10.918,47.261
10.931,47.261
10.944,47.261
10.957,47.261
10.970,47.261
10.984,47.261
10.997,47.261
11.010,47.260
11.023,47.260
11.036,47.260
11.050,47.260
11.063,47.260
11.076,47.260
11.089,47.260
11.102,47.259
11.116,47.259
11.129,47.259
11.142,47.259
11.155,47.259
11.168,47.259
11.182,47.259
11.195,47.259
11.208,47.258
11.221,47.258
11.234,47.258
11.248,47.258
11.261,47.258
11.274,47.258
11.287,47.257
11.300,47.257
11.314,47.257
11.327,47.257
11.340,47.257
11.353,47.257
11.366,47.256
11.380,47.256
11.393,47.256
11.406,47.256
11.419,47.256
11.432,47.256
11.446,47.255
11.459,47.255
11.472,47.255
11.485,47.255
11.498,47.255
11.512,47.255
11.525,47.254
11.538,47.254
11.551,47.254
11.564,47.254
11.578,47.254
11.591,47.253
11.604,47.253
11.617,47.253
11.630,47.253
11.644,47.253
11.657,47.252
11.670,47.252
11.683,47.252
11.696,47.252
11.710,47.252
11.723,47.251
11.736,47.251
11.749,47.251
11.762,47.251
